"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count"
"14616","3820 SWAN HOUSE CT","R042",4066.65,"BURTONSVILLE","20866","MD",8
"14617","12617 WAR ADMIRAL WAY","R053",9634,"NORTH POTOMAC","20878","MD",1
"14618","12104 BRITTANIA CIR","R042",4357.55,"GERMANTOWN","20874","MD",26
"14619","13813 DRAKE DR","R038",6997.08,"ROCKVILLE","20853","MD",10
"14620","1225 KATHRYN RD","R042",6403.6,"SILVER SPRING","20904","MD",25
"14621","1710 FLORA LN","R038",6512.1,"SILVER SPRING","20910","MD",4
"14622","4010 HAVARD ST","R038",5626.03,"SILVER SPRING","20906","MD",7
"14623","10014 PORTLAND PL","R038",5535.41,"SILVER SPRING","20901","MD",4
"14624","1000 NOYES DR","R086",8468.66,"SILVER SPRING","20910","MD",1
"14625","20701 BELL BLUFF RD","R042",7698.02,"GAITHERSBURG","20879","MD",1
"14626","12710 HATHAWAY DR","R038",4768.34,"SILVER SPRING","20906","MD",6
"14627","12711 RIGDALE TER","R042",5755.2,"SILVER SPRING","20904","MD",12
"14628","15609 PEACH ORCHARD RD","R042",6041.86,"SILVER SPRING","20905","MD",12
"14629","14928 KEENELAND CIR","R053",5718.77,"GAITHERSBURG","20878","MD",3
"14630","11901 AMBLESIDE DR","R053",9380.33,"POTOMAC","20854","MD",3
"14631","10203 MC KENNEY AVE","R038",5329.81,"SILVER SPRING","20902","MD",2
"14632","11828 HUGGINS DR","R038",1863.78,"SILVER SPRING","20902","MD",3
"14633","4232 DUNWOOD TER","R042",3773.1,"BURTONSVILLE","20866","MD",45
"14634","762 CLIFFTOP DR","R049",5107.26,"GAITHERSBURG","20878","MD",1
"14635","11341 WILLOWBROOK DR","R053",11338.15,"ROCKVILLE","20854","MD",5
"14636","7544 BUENA VISTA TER","R053",7701.1,"DERWOOD","20855","MD",5
"14637","13029 BRAHMS TER","R042",4165.29,"SILVER SPRING","20904","MD",1
"14638","8507 11TH AVE","R038",3263.89,"SILVER SPRING","20903","MD",1
"14639","4325 ISLESWOOD TER","R042",4131.91,"BURTONSVILLE","20866","MD",17
"14640","19230 AUTUMN MAPLE LN","R042",11899.59,"GAITHERSBURG","20879","MD",4
"14641","19317 ELDERBERRY TER","R042",3323.78,"GERMANTOWN","20876","MD",2
"14642","17140 AMITY DR","R042",6352.7,"ROCKVILLE","20855","MD",3
"14643","11404 SHERRIE LN","R038",4826.28,"SILVER SPRING","20902","MD",3
"14644","10300 NEW HAMPSHIRE AVE","R038",6250.66,"SILVER SPRING","20903","MD",15
"14645","14423 BAKERSFIELD CT","R042",4415.49,"SILVER SPRING","20906","MD",2
"14646","7806 LOCKNEY AVE","R074",7406.1,"TAKOMA PARK","20912","MD",8
"14647","4635 RIVER RD","R038",9465.68,"BETHESDA","20816","MD",6
"14648","8004 MAPLE RIDGE RD","R035",14642.51,"BETHESDA","20814","MD",3
"14649","6009 WELBORN DR","R038",10681.3,"BETHESDA","20816","MD",1
"14650","21201 BIG WOODS RD","R042",2335.19,"DICKERSON","20842","MD",2
"14651","11912 CLOVER KNOLL RD","R053",6547.63,"N POTOMAC","20878","MD",4
"14652","13809 BAUER DR","R038",5734.2,"ROCKVILLE","20853","MD",15
"14653","10762 BREWER HOUSE RD","R025",8135.96,"ROCKVILLE","20852","MD",23
"14654","14244 BRIARWOOD TER","R038",6616.39,"ROCKVILLE","20853","MD",1
"14655","18901 MUNCASTER RD","R042",6470.14,"DERWOOD","20855","MD",1
"14656","3635 CASTLE TER","R042",3362.51,"SILVER SPRING","20904","MD",19
"14657","3323 CAMDEN ST","R038",8059.95,"SILVER SPRING","20902","MD",13
"14658","2206 FOREST GLEN RD","R038",6201.58,"SILVER SPRING","20910","MD",2
"14659","14 BLOOM CT","R042",4729.88,"DAMASCUS MD","20872","MD",3
"14660","15301 BUNCHBERRY CT","R053",6074.5,"GAITHERSBURG","20878","MD",2
"14661","21206 WATERCRESS CIR","R042",4845.83,"GERMANTOWN","20876","MD",13
"14662","19940 WILD CHERRY LN","R042",5703.8,"GERMANTOWN","20874","MD",5
"14663","4406 WESTBROOK LN","R038",10420.42,"KENSINGTON","20895","MD",4
"14664","9904 WALKER HOUSE RD","R042",1435.47,"GAITHERSBURG","20886","MD",252
"14665","9904 WALKER HOUSE RD","R042",1391.34,"GAITHERSBURG","20886","MD",252
"14666","9904 WALKER HOUSE RD","R042",2105.09,"GAITHERSBURG","20886","MD",252
"14667","9904 WALKER HOUSE RD","R042",2043.69,"GAITHERSBURG","20886","MD",252
"14668","9904 WALKER HOUSE RD","R042",1391.34,"MONTGOMERY VILLA","20886","MD",252
"14669","9904 WALKER HOUSE RD","R042",2005.32,"MONTGOMERY VILLA","20886","MD",252
"14670","14508 TWIG RD","R042",5762.88,"SILVER SPRING","20905","MD",1
"14671","14837 SILVER ASH CT","R042",392.01,"BURTONSVILLE","20866","MD",2
"14672","4104 ELIZABETH ST","R038",5290.99,"ROCKVILLE","20853","MD",2
"14673","11305 KENTON PL","R038",5954.09,"SILVER SPRING","20902","MD",2
"14674","1707 MITCHELL RD","R038",6547.67,"SILVER SPRING","20903","MD",1
"14675","1302 DILSTON RD","R038",5144.41,"SILVER SPRING","20903","MD",2
"14676","18030 BARNESVILLE RD","R045",5320.14,"BARNESVILLE","20838","MD",2
"14677","3205 EDGEWOOD RD","R038",4877.22,"KENSINGTON","20895","MD",12
"14678","8510 HAWK RUN TER","R042",3943.11,"MONTGOMERY VILLA","20886","MD",3
"14679","7900 DECLARATION LN","R053",9215.73,"ROCKVILLE","20854","MD",1
"14680","15816 ESQUIRE CT","R053",3953.9,"ROCKVILLE","20855","MD",182
"14681","4820 ERTTER DR","R038",6144.8,"ROCKVILLE","20852","MD",1
"14682","3700 WELLER RD","R038",5005.11,"WHEATON","20906","MD",1
"14683","721 SLIGO AVE","R038",1023.24,"SILVER SPRING","20910","MD",1
"14684","4548 N CHELSEA LN","R038",21838.27,"BETHESDA","20814","MD",4
"14685","6510 KENHOWE DR","R038",10548.54,"BETHESDA","20817","MD",6
"14686","15013 MC KNEW RD","R042",5600.2,"BURTONSVILLE","20866","MD",4
"14687","4411 ELM ST","R021",26529.74,"CHEVY CHASE","20815","MD",5
"14688","26531 AIKEN DR","R042",6364.89,"CLARKSBURG","20871","MD",2
"14689","18736 PIER POINT PL","R042",3426.22,"GAITHERSBURG","20886","MD",46
"14690","10120 LITTLE POND PL","R042",1649.86,"GAITHERSBURG","20886","MD",72
"14691","10120 LITTLE POND PL","R042",76.55,"GAITHERSBURG","20886","MD",72
"14692","10120 LITTLE POND PL","R042",1649.86,"MONTGOMERY VILLA","20886","MD",72
"14693","17529 LONGVIEW LN","R042",4605.43,"OLNEY","20832","MD",6
"14694","5014 ASPEN HILL RD","R038",6261.07,"ROCKVILLE","20853","MD",5
"14695","5018 ASPEN HILL RD","R038",5659.02,"ROCKVILLE","20853","MD",6
"14696","510 SILVER SPRING AVE","R038",6858.59,"SILVER SPRING","20910","MD",2
"14697","1065 RUATAN ST","R038",3703.01,"SILVER SPRING","20903","MD",4
"14698","13005 JEWEL CT","R042",11446.75,"SILVER SPRING","20904","MD",3
"14699","13001 JEWEL CT","R042",12754.5,"SILVER SPRING","20904","MD",6
"14700","10403 ROYAL RD","R038",7356.26,"SILVER SPRING","20903","MD",15
"14701","12221 DALEWOOD DR","R038",3785.02,"SILVER SPRING","20902","MD",1
"14702","901 CLIFTONBROOK LN","R042",6522.17,"ASHTON","20905","MD",2
"14703","300 CRESCENDO WAY","R042",5066.32,"SILVER SPRING","20901","MD",3
"14704","2513 SHANANDALE DR","R042",5726.33,"SILVER SPRING","20904","MD",2
"14705","1301 CRESTHAVEN DR","R038",5294.81,"SILVER SPRING","20903","MD",15
"14706","10504 RODNEY RD","R038",5607.08,"SILVER SPRING","20903","MD",1
"14707","1010 CRESTHAVEN DR","R038",6201.16,"SILVER SPRING","20903","MD",1
"14708","1326 XAVERIA DR","R038",5683.54,"SILVER SPRING","20903","MD",1
"14709","2000 FOREST DALE DR","R038",6002.44,"SILVER SPRING","20903","MD",1
"14710","10208 GREEN FOREST DR","R038",6122.16,"SILVER SPRING","20903","MD",1
"14711","8504 GLENVILLE RD","R038",4824.44,"TAKOMA PARK","20912","MD",5
"14712","4800 MORGAN DR","R038",24734.25,"CHEVY CHASE","20815","MD",1
"14713","17701 MILLCREST DR","R042",5054.51,"DERWOOD","20855","MD",7
"14714","7400 BRICKYARD RD","R042",14960.21,"POTOMAC","20854","MD",1
"14715","711 WAYNE AVE","R038",14760.93,"SILVER SPRING","20910","MD",1
"14716","10110 COLESVILLE RD","R038",18991.12,"SILVER SPRING","20901","MD",1
"14717","4705 KEMPER ST","R038",5926.07,"ROCKVILLE","20853","MD",1
"14718","2722 SHERATON ST","R038",4924.15,"SILVER SPRING","20906","MD",2
"14719","1741 OVERLOOK DR","R038",7917.44,"SILVER SPRING","20903","MD",2
"14720","6001 WYNNWOOD RD","R038",16057.38,"BETHESDA","20816","MD",1
"14721","8805 CROSS COUNTRY PL","R042",3617.32,"GAITHERSBURG","20879","MD",1
"14722","4316 JOPLIN DR","R038",4971.34,"ROCKVILLE","20853","MD",2
"14723","2044 SEATTLE AVE","R042",5938.2,"SILVER SPRING","20905","MD",2
"14724","2104 HIDDEN VALLEY LN","R042",5796.25,"SILVER SPRING","20904","MD",1
"14725","2615 DEER RIDGE DR","R042",3964.99,"SILVER SPRING","20904","MD",1
"14726","11500 NEWPORT MILL RD","R038",5531.59,"SILVER SPRING","20902","MD",1
"14727","2628 DEER RIDGE DR","R042",4266.21,"SILVER SPRING","20904","MD",1
"14728","3749 CASTLE TER","R042",3650.31,"SILVER SPRING","20904","MD",3
"14729","9929 JULLIARD DR","R038",9907.3,"BETHESDA","20817","MD",9
"14730","6017 TILDEN LN","R025",20676.07,"ROCKVILLE","20852","MD",17
"14731","6015 NEILWOOD DR","R025",12913.77,"ROCKVILLE","20852","MD",5
"14732","4829 WALKINGFERN DR","R042",8817.02,"ROCKVILLE","20853","MD",1
"14733","15033 BUTTERCHURN LN","R042",6307.39,"SILVER SPRING","20905","MD",1
"14734","13018 LUTES DR","R038",7631.92,"SILVER SPRING","20906","MD",1
"14735","19415 KILDONAN DR","R042",4078.34,"GAITHERSBURG","20879","MD",2
"14736","16505 MONTECREST LN","R053",7465.81,"GAITHERSBURG","20878","MD",2
"14737","12017 AMBER RIDGE CIR","R042",5081.83,"GERMANTOWN","20876","MD",5
"14738","12333 QUAIL WOODS DR","R042",3865.21,"GERMANTOWN","20874","MD",1
"14739","10518 EWELL AVE","R038",12554.22,"KENSINGTON","20895","MD",1
"14740","402 BROADWOOD DR","R050",5666.04,"ROCKVILLE","20851","MD",7
"14741","16917 FREEDOM WAY","R042",7575.61,"ROCKVILLE","20853","MD",1
"14742","5227 MASSACHUSETTS AVE","R038",7979.44,"BETHESDA","20816","MD",42
"14743","5714 WYNGATE DR","R038",13893.43,"BETHESDA","20817","MD",10
"14744","19366 ELDERBERRY TER","R042",3278.87,"GERMANTOWN","20876","MD",40
"14745","3807 LAWRENCE AVE","R038",11990.99,"KENSINGTON","20895","MD",1
"14746","18707 NATHANS PL","R042",2969.19,"GAITHERSBURG","20886","MD",1
"14747","3605 EVERTON ST","R038",4678.56,"SILVER SPRING","20906","MD",1
"14748","8422 10TH AVE","R038",3902.16,"SILVER SPRING","20903","MD",3
"14749","8523 CARROLL AVE","R038",3842.3,"SILVER SPRING","20903","MD",1
"14750","11606 IDLEWOOD RD","R038",4519.69,"SILVER SPRING","20906","MD",2
"14751","9708 CAPITOL VIEW AVE","R038",5966.76,"SILVER SPRING","20910","MD",1
"14752","8428 10TH AVE","R038",3790.49,"SILVER SPRING","20903","MD",1
"14753","8521 CARROLL AVE","R038",3874.53,"SILVER SPRING","20903","MD",3
"14754","25616 COLTRANE DR","R042",3356,"DAMASCUS","20872","MD",5
"14755","13436 TILFORD CT","R042",5562.21,"GERMANTOWN","20874","MD",3
"14756","16900 VINE CT","R042",7732.09,"OLNEY","20832","MD",2
"14757","14190 TRAVILAH RD","R053",12756.23,"ROCKVILLE","20850","MD",6
"14758","12617 GRACE MAX ST","R038",6574.59,"ROCKVILLE","20853","MD",20
"14759","3402 WELLER RD","R038",5950.25,"SILVER SPRING","20906","MD",29
"14760","819 SILVER SPRING AVE","R086",7527.4,"SILVER SPRING","20910","MD",6
"14761","736 WHITAKER TER","R038",5789.46,"SILVER SPRING","20901","MD",1
"14762","10514 BUCKNELL DR","R038",6091.9,"SILVER SPRING","20902","MD",1
"14763","3704 FERRARA DR","R038",4586.61,"SILVER SPRING","20906","MD",5
"14764","3817 KELSEY ST","R038",5299.42,"SILVER SPRING","20906","MD",2
"14765","10403 CLINTON AVE","R038",6041.94,"SILVER SPRING","20902","MD",1
"14766","13805 LIONEL LN","R038",6162.07,"ROCKVILLE","20853","MD",2
"14767","13202 HOLDRIDGE RD","R038",6773.36,"SILVER SPRING","20906","MD",15
"14768","12111 DALEWOOD DR","R038",3898.74,"SILVER SPRING","20902","MD",8
"14769","1115 EAST WEST HWY","R086",46312.23,"TAKOMA PARK","20910","MD",1
"14770","8112 CHESTER ST","R038",6482.48,"TAKOMA PARK","20912","MD",1
"14771","5201 WISSIOMING RD","R038",23960.02,"BETHESDA","20816","MD",1
"14772","9911 WATKINS RD","R042",6229.21,"GAITHERSBURG","20882","MD",1
"14773","14413 PEBBLE HILL LN","R053",5034.62,"NORTH POTOMAC","20878","MD",4
"14774","18732 WHITE SANDS DR","R042",3704.02,"GERMANTOWN","20874","MD",1
"14775","3107 FERNDALE ST","R038",7263.82,"KENSINGTON","20895","MD",3
"14776","3906 QUEEN MARY DR","R042",8302.33,"OLNEY","20832","MD",1
"14777","1608 BILLMAN LN","R038",6837.06,"SILVER SPRING","20902","MD",24
"14778","9427 GEORGIA AVE","R084",12440.25,"SILVER SPRING","20910","MD",35
"14779","11904 RUSHWORTH TER","R042",5706.47,"GERMANTOWN","20874","MD",3
"14780","21240 WATERCRESS CIR","R042",5736.03,"GERMANTOWN","20876","MD",3
"14781","20237 LEA POND PL","R042",3511.41,"GAITHERSBURG","20886","MD",1
"14782","20206 GENTLE WAY","R042",3208.28,"MONTGOMERY VILLA","20886","MD",1
"14783","20220 GRAZING WAY","R042",3473.03,"MONTGOMERY VILLA","20886","MD",1
"14784","20313 GENTLE WAY","R042",3159.53,"GAITHERSBURG","20886","MD",2
"14785","3 GENTLE CT","R042",3968.07,"MONTGOMERY VILLA","20886","MD",2
"14786","9404 RUSHMORE CT","R042",3588.54,"MONTGOMERY VILLA","20886","MD",1
"14787","20208 GENTLE WAY","R042",3528.68,"MONTGOMERY VILLA","20886","MD",1
"14788","20205 LEA POND PL","R042",3613.1,"GAITHERSBURG","20886","MD",1
"14789","9400 RUSHMORE CT","R042",3334.13,"MONTGOMERY VILLA","20886","MD",1
"14790","6 GENTLE CT","R042",3334.13,"MONTGOMERY VILLA","20886","MD",1
"14791","20220 GENTLE WAY","R042",3725.92,"MONTGOMERY VILLA","20886","MD",1
"14792","20202 GRAZING WAY","R042",3550.58,"GAITHERSBURG","20886","MD",1
"14793","20223 LEA POND PL","R042",3439.27,"MONTGOMERY VILLA","20886","MD",1
"14794","9441 GENTLE CIR","R042",3583.17,"GAITHERSBURG","20886","MD",2
"14795","9312 KOBE WAY","R042",6081.39,"GAITHERSBURG","20886","MD",1
"14796","9313 SPARROW VALLEY DR","R042",3496.08,"MONTGOMERY VILLA","20886","MD",1
"14797","9800 BENTCROSS DR","R042",41408.8,"POTOMAC","20854","MD",6
"14798","1802 MADRE ST","R038",5491.69,"SILVER SPRING","20903","MD",6
"14799","14921 VILLAGE GATE DR","R042",7511.18,"SILVER SPRING","20906","MD",1
"14800","10214 GREEN FOREST DR","R038",6611.88,"SILVER SPRING","20903","MD",4
"14801","9403 EWING DR","R038",8395.45,"BETHESDA","20817","MD",2
"14802","4625 RIVER RD","R038",10521.27,"BETHESDA","20816","MD",2
"14803","6011 WALTON RD","R038",9462.95,"BETHESDA","20817","MD",1
"14804","14115 ARMILLA CT","R042",4286.93,"BURTONSVILLE","20866","MD",6
"14805","14127 ARMILLA CT","R042",4493,"BURTONSVILLE","20866","MD",4
"14806","22900 FREDERICK RD","R042",8592.34,"CLARKSBURG","20871","MD",10
"14807","10311 RUNNING VALLEY LN","R042",3175.26,"DAMASCUS","20872","MD",1
"14808","13128 WONDERLAND WAY","R042",2742.23,"GERMANTOWN","20874","MD",363
"14809","13128 WONDERLAND WAY","R042",2684.67,"GERMANTOWN","20874","MD",363
"14810","13128 WONDERLAND WAY","R042",2569.55,"GERMANTOWN","20874","MD",363
"14811","13128 WONDERLAND WAY","R042",2515.82,"GERMANTOWN","20874","MD",363
"14812","13128 WONDERLAND WAY","R042",2492.8,"GERMANTOWN","20874","MD",363
"14813","13128 WONDERLAND WAY","R042",2531.17,"GERMANTOWN","20874","MD",363
"14814","10619 CONNECTICUT AVE","R027",22176.61,"KENSINGTON","20895","MD",9
"14815","9313 KOBE WAY","R042",5754.45,"MONTGOMERY VILLA","20886","MD",1
"14816","17433 HUGHES RD","R057",2850.2,"POOLESVILLE","20837","MD",1
"14817","11801 STONEY CREEK RD","R042",15404.29,"POTOMAC","20854","MD",19
"14818","12809 CONNECTICUT AVE","R038",5309.42,"SILVER SPRING","20906","MD",2
"14819","12819 CONNECTICUT AVE","R038",4967.51,"SILVER SPRING","20906","MD",2
"14820","706 EASLEY ST","R038",7109.89,"SILVER SPRING","20910","MD",7
"14821","3351 CLARIDGE CT","R038",3582.41,"SILVER SPRING","20902","MD",1
"14822","11014 CHILDS ST","R038",4765.27,"SILVER SPRING","20901","MD",2
"14823","2014 GLEN ROSS RD","R038",6027.76,"SILVER SPRING","20910","MD",1
"14824","7207 SWANSONG WAY","R042",8333.18,"BETHESDA","20817","MD",3
"14825","5801 IPSWICH RD","R038",17675.11,"BETHESDA","20814","MD",1
"14826","26801 RIDGE RD","R042",2922.5,"DAMASCUS","20872","MD",2
"14827","8125 EXODUS DR","R042",643.92,"GAITHERSBURG","20882","MD",1
"14828","14004 BARDOT ST","R038",7008.2,"ROCKVILLE","20853","MD",24
"14829","3713 KAYSON ST","R038",5785.68,"SILVER SPRING","20906","MD",2
"14830","13939 ALDERTON RD","R038",10086.14,"SILVER SPRING","20906","MD",6
"14831","3309 CLARIDGE CT","R038",3375.19,"SILVER SPRING","20902","MD",4
"14832","9402 STATESIDE CT","R042",6300.86,"SILVER SPRING","20903","MD",1
"14833","8209 STONE TRAIL DR","R042",16683.43,"BETHESDA","20817","MD",2
"14834","7108 OAK FOREST LN","R038",12331.92,"BETHESDA","20817","MD",10
"14835","14702 CROSSWOOD TER","R042",3759.68,"BURTONSVILLE","20866","MD",1
"14836","8113 CAMBOURNE CT","R042",5328.51,"GAITHERSBURG","20877","MD",2
"14837","12107 AMBER RIDGE CIR","R042",5088.73,"GERMANTOWN","20876","MD",12
"14838","3900 BRIARS RD","R042",6338.11,"OLNEY","20832","MD",2
"14839","9712 CLYDESDALE ST","R042",20539.86,"POTOMAC","20854","MD",22
"14840","17552 WHEAT FALL DR","R042",5578.69,"DERWOOD","20855","MD",2
"14841","4608 TALLAHASSEE AVE","R038",4743.03,"ROCKVILLE","20853","MD",1
"14842","9609 MERWOOD LN","R038",6087.63,"SILVER SPRING","20901","MD",14
"14843","10000 BRANCH VIEW CT","R038",6857.67,"SILVER SPRING","20903","MD",2
"14844","9506 MONROE ST","R038",9915.04,"SILVER SPRING","20910","MD",6
"14845","8804 1ST AVE","R038",7396.21,"SILVER SPRING","20910","MD",1
"14846","2201 SEMINARY RD","R038",9217.72,"SILVER SPRING","20910","MD",1
"14847","26902 HOWARD CHAPEL DR","R042",5140.02,"DAMASCUS","20872","MD",2
"14848","22605 HAWLINGS RIVER DR","R042",5244.79,"GAITHERSBURG","20882","MD",1
"14849","3019 EDGEWOOD RD","R038",5316.32,"KENSINGTON","20895","MD",1
"14850","5016 ASPEN HILL RD","R038",5401.88,"ROCKVILLE","20853","MD",44
"14851","8204 QUEEN ANNES DR","R038",6649.41,"SILVER SPRING","20910","MD",2
"14852","3509 WOODRIDGE AVE","R038",4923.43,"SILVER SPRING","20902","MD",2
"14853","6708 GREYSWOOD RD","R038",9721.96,"BETHESDA","20817","MD",36
"14854","3209 PAULINE DR","R038",12438,"CHEVY CHASE","20815","MD",2
"14855","19549 RIDGE HEIGHTS DR","R042",5196.15,"GAITHERSBURG","20879","MD",2
"14856","8617 WARFIELD RD","R042",184.62,"GAITHERSBURG","20882","MD",3
"14857","14804 DUFIEF DR","R053",8156.99,"GAITHERSBURG","20878","MD",2
"14858","3124 JENNINGS RD","R038",6305.2,"KENSINGTON","20895","MD",8
"14859","7790 HEATHERTON LN","R053",7408.61,"ROCKVILLE","20854","MD",18
"14860","14517 NADINE DR","R038",7683.52,"ROCKVILLE","20853","MD",8
"14861","11417 SCHUYLKILL RD","R038",5600.29,"ROCKVILLE","20852","MD",1
"14862","12304 CLEMENT LN","R038",6292.55,"SILVER SPRING","20902","MD",5
"14863","414 BURNT MILLS AVE","R038",5744.58,"SILVER SPRING","20901","MD",24
"14864","13308 ROCKVIEW CT","R038",6051.55,"SILVER SPRING","20906","MD",5
"14865","803 DRYDEN ST","R038",5293.33,"SILVER SPRING","20901","MD",1
"14866","13409 SHADY KNOLL DR","R042",2289.46,"SILVER SPRING","20904","MD",5
"14867","13409 SHADY KNOLL DR","R042",2193.53,"SILVER SPRING","20904","MD",5
"14868","13409 SHADY KNOLL DR","R042",1848.17,"SILVER SPRING","20904","MD",5
"14869","6405 MIDDLEBURG LN","R038",10645.21,"BETHESDA","20817","MD",3
"14870","10005 CLEARSPRING RD","R042",6529.88,"DAMASCUS","20872","MD",3
"14871","18937 SNOW FIELDS CIR","R042",3627.68,"GERMANTOWN","20874","MD",36
"14872","4205 CHERRY VALLEY DR","R042",7234.13,"OLNEY","20832","MD",2
"14873","11021 PICASSO LN","R042",14744.87,"ROCKVILLE","20854","MD",8
"14874","13730 GEORGIA AVE","R038",39993.61,"SILVER SPRING","20906","MD",2
"14875","1004 OSAGE ST","R038",4539.59,"SILVER SPRING","20903","MD",17
"14876","9317 WEAVER ST","R038",6060,"SILVER SPRING","20901","MD",1
"14877","12811 CONNECTICUT AVE","R038",5636.35,"SILVER SPRING","20906","MD",1
"14878","812 HAYWARD AVE","R074",12675.82,"TAKOMA PARK","20912","MD",5
"14879","24115 STRINGTOWN RD","R042",7075.68,"CLARKSBURG","20871","MD",22
"14880","17 BLUE SMOKE CT","R042",3585.87,"GAITHERSBURG","20879","MD",1
"14881","1 GUNNERFIELD CT","R042",5538.39,"GERMANTOWN","20874","MD",2
"14882","11760 GLEN MILL RD","R053",20987.52,"ROCKVILLE","20854","MD",25
"14883","11720 AMBLESIDE DR","R053",12081.76,"POTOMAC","20854","MD",1
"14884","7613 TIMBERCREST DR","R042",6660.83,"ROCKVILLE","20855","MD",2
"14885","13308 BRACKLEY RD","R042",6279.39,"SILVER SPRING","20904","MD",4
"14886","9111 GLENVILLE RD","R038",3960.39,"SILVER SPRING","20901","MD",2
"14887","12232 BOND ST","R038",4783.69,"SILVER SPRING","20902","MD",1
"14888","13013 RAINTREE TER","R042",6782.82,"SILVER SPRING","20904","MD",5
"14889","7611 FAIRFAX RD","R038",28043.49,"BETHESDA","20814","MD",1
"14890","4500 EAST WEST HWY","R079",35422.85,"BETHESDA","20814","MD",2
"14891","4500 EAST WEST HWY","R079",889087.15,"BETHESDA","20814","MD",2
"14892","19 CROSS LAUREL CT","R042",3178.33,"GERMANTOWN","20876","MD",16
"14893","4225 FRANKLIN ST","R028",26523.46,"KENSINGTON","20895","MD",5
"14894","10421 RIVER RD","R042",28828.5,"POTOMAC","20854","MD",4
"14895","509 WATERFORD RD","R038",5193.15,"SILVER SPRING","20901","MD",1
"14896","9007 OAK PL","R038",20675.07,"BETHESDA","20817","MD",7
"14897","9930 DERBYSHIRE LN","R038",10786.83,"BETHESDA","20817","MD",2
"14898","4402 WESTBROOK LN","R038",7005.78,"KENSINGTON","20895","MD",1
"14899","17500 PRINCESS ANNE DR","R042",9024.51,"OLNEY","20832","MD",1
"14900","3001 COLLINS AVE","R038",5281.79,"SILVER SPRING","20902","MD",36
"14901","200 WARRENTON DR","R042",12150.82,"SILVER SPRING","20904","MD",1
"14902","2336 LADYMEADE DR","R042",5340.84,"SILVER SPRING","20906","MD",2
"14903","308 LADSON RD","R038",4904.06,"SILVER SPRING","20901","MD",1
"14904","2400 FAIRLAND RD","R042",7285.3,"SILVER SPRING","20904","MD",4
"14905","1607 OAKVIEW DR","R038",5433.75,"SILVER SPRING","20903","MD",3
