"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count","Longitude","Latitude"
"17349","25208 CHIMNEY HOUSE CT","R042",6056.05,"DAMASCUS","20872","MD",7,-77.20629275,39.26954576
"17350","19606 GALWAY BAY CIR","R042",45.18,"GERMANTOWN","20874","MD",13,-77.27858544,39.17905592
"17351","19144 ST JOHNSBURY LN","R042",4808.95,"GERMANTOWN","20876","MD",1,-77.23970311,39.16964904
"17352","7617 QUINCEWOOD CT","R042",4667.6,"DERWOOD","20855","MD",4,-77.15550757,39.12456969
"17353","2200 WIMBLEDON CIR","R042",4888.25,"SILVER SPRING","20906","MD",1,-77.04751274,39.09973816
"17354","217 BADEN ST","R038",5866.09,"SILVER SPRING","20901","MD",1,-77.01311457,39.01017187
"17355","12214 CONNECTICUT AVE","R038",5156.74,"SILVER SPRING","20902","MD",6,-77.07404469,39.05621075
"17356","800 LOMBARDY CT","R038",5596.85,"SILVER SPRING","20901","MD",3,-77.01373124,39.0339813
"17357","1906 DENNIS AVE","R038",5423.16,"SILVER SPRING","20902","MD",1,-77.04107401,39.02590032
"17358","2201 WIMBLEDON CIR","R042",4720.17,"SILVER SPRING","20906","MD",1,-77.04687848,39.0992792
"17359","18009 HIGHFIELD RD","R042",6699.04,"ASHTON","20861","MD",1,-76.98791355,39.15093163
"17360","20409 ALDERLEAF TER","R042",5088.73,"GERMANTOWN","20874","MD",1,-77.26968014,39.19044661
"17361","8624 WELBECK WAY","R042",3211.74,"MONTGOMERY VILLA","20886","MD",85,-77.18190194,39.1865932
"17362","10206 BATTLERIDGE PL","R042",3781.95,"GAITHERSBURG","20886","MD",1,-77.2122202,39.17630487
"17363","19443 BRASSIE PL","R042",1645.62,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17364","19443 BRASSIE PL","R042",1645.62,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17365","19443 BRASSIE PL","R042",1645.62,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17366","19443 BRASSIE PL","R042",1645.62,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17367","19443 BRASSIE PL","R042",1645.62,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17368","19443 BRASSIE PL","R042",1645.62,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17369","19443 BRASSIE PL","R042",1680.16,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17370","19443 BRASSIE PL","R042",1680.16,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17371","19443 BRASSIE PL","R042",1680.16,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17372","19443 BRASSIE PL","R042",1680.16,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17373","19443 BRASSIE PL","R042",1680.16,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17374","19443 BRASSIE PL","R042",1680.16,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17375","19443 BRASSIE PL","R042",1737.72,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17376","19443 BRASSIE PL","R042",1737.72,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17377","19443 BRASSIE PL","R042",1737.72,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17378","19443 BRASSIE PL","R042",1737.72,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17379","19443 BRASSIE PL","R042",1737.72,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17380","19443 BRASSIE PL","R042",1737.72,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17381","19443 BRASSIE PL","R042",68.48,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17382","19443 BRASSIE PL","R042",68.48,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17383","19443 BRASSIE PL","R042",68.48,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17384","19443 BRASSIE PL","R042",68.48,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17385","19443 BRASSIE PL","R042",68.48,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17386","19443 BRASSIE PL","R042",68.48,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17387","19443 BRASSIE PL","R042",1929.59,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17388","19443 BRASSIE PL","R042",1929.59,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17389","19443 BRASSIE PL","R042",1929.59,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17390","19443 BRASSIE PL","R042",1929.59,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17391","19443 BRASSIE PL","R042",1929.59,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17392","19443 BRASSIE PL","R042",1929.59,"GAITHERSBURG","20886","MD",80,-77.20028607,39.17484828
"17393","19443 BRASSIE PL","R042",1680.16,"MONTGOMERY VILLA","20886","MD",80,-77.20028607,39.17484828
"17394","19443 BRASSIE PL","R042",1680.16,"MONTGOMERY VILLA","20886","MD",80,-77.20028607,39.17484828
"17395","19443 BRASSIE PL","R042",1680.16,"MONTGOMERY VILLA","20886","MD",80,-77.20028607,39.17484828
"17396","19443 BRASSIE PL","R042",1680.16,"MONTGOMERY VILLA","20886","MD",80,-77.20028607,39.17484828
"17397","19443 BRASSIE PL","R042",1680.16,"MONTGOMERY VILLA","20886","MD",80,-77.20028607,39.17484828
"17398","19443 BRASSIE PL","R042",1680.16,"MONTGOMERY VILLA","20886","MD",80,-77.20028607,39.17484828
"17399","13404 JUSTICE RD","R038",5325.2,"ROCKVILLE","20853","MD",2,-77.08784681,39.07557297
"17400","2505 MCVEARY CT","R042",2662.51,"SILVER SPRING","20906","MD",6,-77.05190693,39.10307792
"17401","9707 WOODLAND DR","R038",7192.43,"SILVER SPRING","20910","MD",5,-77.03990302,39.01473955
"17402","706 FOREST GLEN RD","R038",5236.89,"SILVER SPRING","20901","MD",10,-77.02073589,39.0169594
"17403","13917 CREST HILL LN","R042",8779.21,"SILVER SPRING","20905","MD",5,-76.96930835,39.08788442
"17404","413 STONINGTON RD","R038",23689.89,"SILVER SPRING","20902","MD",1,-77.01621495,39.05268222
"17405","9200 WILMETT CT","R038",10130.65,"BETHESDA","20817","MD",1,-77.13113121,39.00854478
"17406","24421 CUTSAIL DR","R042",4910.63,"DAMASCUS","20872","MD",3,-77.21593677,39.25605404
"17407","18182 HEADWATERS DR","R042",7589.08,"OLNEY","20832","MD",6,-77.07194157,39.15583367
"17408","8713 POSTOAK RD","R053",10632.07,"POTOMAC","20854","MD",1,-77.17823886,39.04976439
"17409","11800 FALLS RD","R053",13649.53,"POTOMAC","20854","MD",2,-77.18995368,39.04828163
"17410","8705 BUNNELL DR","R053",8788.23,"POTOMAC","20854","MD",2,-77.17940917,39.04741505
"17411","703 HOLLYWOOD AVE","R042",4407.15,"SILVER SPRING","20904","MD",3,-76.99761981,39.06415879
"17412","9504 GARWOOD ST","R038",4291.41,"SILVER SPRING","20901","MD",47,-77.00373228,39.01175163
"17413","9821 BRISTOL SQUARE LN","R038",3013.07,"BETHESDA","20814","MD",64,-77.10131771,39.01488733
"17414","3405 ROLLING CT","R038",41341.4,"CHEVY CHASE","20815","MD",2,-77.06776532,38.98500611
"17415","8433 BURCHAP DR","R042",4000.3,"GAITHERSBURG","20886","MD",1,-77.17638133,39.18402514
"17416","9604 PERSIMMON TREE RD","R042",14419.41,"ROCKVILLE","20854","MD",1,-77.20252517,39.01392324
"17417","15009 NOTLEY RD","R042",8949.75,"SILVER SPRING","20905","MD",2,-77.0177101,39.10480075
"17418","12807 BLUHILL RD","R038",5272.18,"SILVER SPRING","20906","MD",1,-77.06733232,39.0668555
"17419","3834 ANGELTON CT","R042",4133.44,"BURTONSVILLE","20866","MD",2,-76.93418996,39.08871512
"17420","16 BUSH HILL CT","R042",3657.62,"GAITHERSBURG","20882","MD",6,-77.20078006,39.25382951
"17421","18705 PAPRIKA CT","R042",3610.42,"GERMANTOWN","20874","MD",2,-77.26684316,39.16284646
"17422","17805 SHOTLEY BRIDGE PL","R042",5089.69,"OLNEY","20832","MD",2,-77.05170388,39.14978901
"17423","9001 TUCKERMAN LN","R053",8392.89,"POTOMAC","20854","MD",1,-77.18691578,39.04999438
"17424","12106 HITCHING POST LN","R053",8397.61,"ROCKVILLE","20852","MD",4,-77.14787903,39.05414336
"17425","14833 BAUER DR","R042",7047.63,"ROCKVILLE","20853","MD",4,-77.1098486,39.09917448
"17426","3315 FARTHING DR","R038",5030.83,"SILVER SPRING","20906","MD",17,-77.06582826,39.06331233
"17427","13733 TOWN LINE RD","R038",6972.86,"SILVER SPRING","20906","MD",3,-77.03834018,39.08062726
"17428","9719 HOLMHURST RD","R038",9199.32,"BETHESDA","20817","MD",1,-77.1309954,39.01482417
"17429","5304 WAKEFIELD RD","R038",11820.46,"BETHESDA","20816","MD",18,-77.10184613,38.95972656
"17430","23103 TURTLE ROCK TER","R042",6267.89,"CLARKSBURG","20871","MD",4,-77.26168297,39.2342741
"17431","18306 HALLMARK CT","R042",4388.43,"GAITHERSBURG","20879","MD",32,-77.17138471,39.15617725
"17432","18831 SUMMER OAK CT","R042",4144.57,"GERMANTOWN","20874","MD",11,-77.24419044,39.16382342
"17433","13441 TILFORD CT","R042",5537.71,"GERMANTOWN","20874","MD",1,-77.27916058,39.17100079
"17434","12219 THORN GROVE PL","R042",3946.92,"GERMANTOWN","20874","MD",1,-77.25431289,39.16206728
"17435","9003 TUCKERMAN LN","R053",10047.16,"POTOMAC","20854","MD",9,-77.18704616,39.05005302
"17436","12300 DALEWOOD DR","R038",4944.09,"SILVER SPRING","20902","MD",3,-77.06976887,39.05712116
"17437","1728 LADD ST","R038",6221.52,"SILVER SPRING","20902","MD",13,-77.03812961,39.0415568
"17438","2906 IVYDALE ST","R038",4876.94,"SILVER SPRING","20902","MD",5,-77.05898225,39.04773263
"17439","2312 PARALLEL LN","R042",6010.4,"SILVER SPRING","20904","MD",8,-76.96683208,39.08208606
"17440","3409 HARRELL ST","R038",4918.79,"SILVER SPRING","20906","MD",3,-77.0679705,39.06368459
"17441","1910 ELKHART ST","R038",6487.09,"SILVER SPRING","20910","MD",3,-77.04045602,39.00308115
"17442","1200 PROSPECT ST","R038",10170.45,"TAKOMA PARK","20912","MD",1,-76.99636976,38.99017895
"17443","7700 GRANADA DR","R038",26403.17,"BETHESDA","20817","MD",15,-77.12344534,38.98726116
"17444","5125 WICKETT TER","R038",9149.81,"BETHESDA","20814","MD",1,-77.10211989,39.01081037
"17445","19829 BRAMBLE BUSH DR","R042",5261.73,"GAITHERSBURG","20879","MD",18,-77.18696735,39.18179518
"17446","4623 GLASGOW DR","R038",5537.38,"ROCKVILLE","20853","MD",2,-77.09330642,39.07107398
"17447","2202 WIMBLEDON CIR","R042",4277.72,"SILVER SPRING","20906","MD",4,-77.04741606,39.0996812
"17448","10812 DOUGLAS AVE","R038",5734.37,"SILVER SPRING","20902","MD",8,-77.0503262,39.0327041
"17449","18005 HIGHFIELD RD","R042",8223.16,"ASHTON","20861","MD",2,-76.98798377,39.150889
"17450","10100 LEWIS DR","R042",4790.41,"DAMASCUS","20872","MD",3,-77.20757999,39.29092756
"17451","18640 JERUSALEM CHURCH RD","R042",4511.16,"POOLESVILLE","20837","MD",49,-77.40745515,39.16178209
"17452","8520 11TH AVE","R038",3475.71,"SILVER SPRING","20903","MD",9,-76.99030256,38.99708995
"17453","13806 TABIONA DR","R042",4545.57,"SILVER SPRING","20906","MD",1,-77.05521975,39.10106352
"17454","710 DEVONSHIRE RD","R074",8244.13,"TAKOMA PARK","20912","MD",13,-76.99427033,38.97705982
"17455","9005 CLEWERWALL DR","R042",38143.6,"BETHESDA","20817","MD",3,-77.17204693,39.00130517
"17456","19909 KNOLLCROSS DR","R042",8221.86,"GERMANTOWN","20876","MD",2,-77.22820425,39.18227028
"17457","13527 DUHART RD","R042",3834.88,"GERMANTOWN","20874","MD",1,-77.28218468,39.16684962
"17458","19863 WHEELWRIGHT DR","R042",3692.16,"GAITHERSBURG","20886","MD",1,-77.21239166,39.18215642
"17459","1701 BLACK OAK LN","R038",11831.77,"SILVER SPRING","20910","MD",11,-77.03721987,39.0110371
"17460","1214 CLEMENT PL","R038",8620.27,"SILVER SPRING","20910","MD",1,-77.02765452,39.00814722
"17461","2406 LADYMEADE DR","R042",5189.67,"SILVER SPRING","20906","MD",2,-77.05159476,39.09962676
"17462","15345 FALCONBRIDGE TER","R053",7970.52,"GAITHERSBURG","20878","MD",10,-77.26329257,39.10772108
"17463","18020 DRIFTWOOD CT","R042",4419.45,"GAITHERSBURG","20877","MD",2,-77.15743171,39.15228073
"17464","9704 ELROD RD","R038",19527.07,"KENSINGTON","20895","MD",3,-77.07344231,39.01432311
"17465","14226 CHADWICK LN","R038",6451.39,"ROCKVILLE","20853","MD",1,-77.08455417,39.09153871
"17466","12200 LEMAR CT","R042",5314.33,"SILVER SPRING","20904","MD",4,-76.94899779,39.0545396
"17467","12114 LEMAR CT","R042",5299.74,"SILVER SPRING","20904","MD",1,-76.94844342,39.05346813
"17468","10114 DICKENS AVE","R038",16086.95,"BETHESDA","20814","MD",12,-77.11369536,39.02143374
"17469","6013 WALTON RD","R038",10162.88,"BETHESDA","20817","MD",3,-77.12182903,39.00918953
"17470","3948 ANGELTON CT","R042",4106.58,"BURTONSVILLE","20866","MD",2,-76.93311706,39.08944516
"17471","11650 DRUMCASTLE TER","R042",4042.88,"GERMANTOWN","20876","MD",6,-77.24076797,39.1915983
"17472","18753 SUMMER OAK CT","R042",4067.05,"GERMANTOWN","20874","MD",12,-77.24528994,39.16303599
"17473","17208 SNOW GOOSE CT","R042",5044.99,"GAITHERSBURG","20874","MD",3,-77.28273044,39.13885751
"17474","13102 THACKERY PL","R042",4059.38,"GERMANTOWN","20874","MD",1,-77.26988322,39.18542256
"17475","4608 PRESTWOOD DR","R042",6625.53,"OLNEY","20832","MD",6,-77.09208193,39.14911218
"17476","19408 WOOTTON AVE","R057",4964.33,"POOLESVILLE","20837","MD",12,-77.40379584,39.14223028
"17477","6016 MUNCASTER MILL RD","R042",6004.65,"DERWOOD","20855","MD",2,-77.12179503,39.13295929
"17478","4603 KEMPER ST","R038",4953.7,"ROCKVILLE","20853","MD",2,-77.09111372,39.07854766
"17479","17305 TWIN RIDGE CT","R042",7407.74,"SILVER SPRING","20905","MD",2,-76.96997259,39.14032258
"17480","12687 ENGLISH ORCHARD CT","R038",4878.26,"SILVER SPRING","20906","MD",2,-77.04339146,39.06368913
"17481","11706 GOODLOE RD","R038",4525.13,"SILVER SPRING","20906","MD",5,-77.08735207,39.0471851
"17482","507 E SCHUYLER RD","R038",4669.99,"SILVER SPRING","20901","MD",10,-76.99943932,39.00778476
"17483","10220 DOUGLAS AVE","R038",5094.14,"SILVER SPRING","20902","MD",7,-77.04699126,39.0241332
"17484","101 INDIAN SPRING DR","R038",6295.99,"SILVER SPRING","20901","MD",1,-77.0103024,39.01246766
"17485","12101 JUDSON RD","R038",4004,"SILVER SPRING","20902","MD",2,-77.05606203,39.05462401
"17486","12689 ENGLISH ORCHARD CT","R038",4844.49,"SILVER SPRING","20906","MD",1,-77.04345468,39.06369609
"17487","602 ELDRID DR","R042",4399.84,"SILVER SPRING","20904","MD",2,-77.00012106,39.06582347
"17488","1255 ELM GROVE CIR","R042",3447.73,"SILVER SPRING","20905","MD",1,-76.98705198,39.0938064
"17489","300 RIDGE RD","R044",6090.69,"WASHINGTON GROVE","20877","MD",1,-77.17133062,39.13853392
"17490","20543 SUMMERSONG LN","R042",4220.54,"GERMANTOWN","20874","MD",6,-77.27711273,39.1918095
"17491","17700 BURDETTE LN","R053",6034.99,"GERMANTOWN","20874","MD",1,-77.30173125,39.14628543
"17492","3900 HAMPDEN ST","R038",5125.22,"KENSINGTON","20895","MD",10,-77.07807385,39.03107196
"17493","11913 FALLS RD","R053",10483.09,"ROCKVILLE","20854","MD",16,-77.18762128,39.05094772
"17494","212 WHITESTONE RD","R038",5522.82,"SILVER SPRING","20901","MD",6,-77.00499989,39.01704522
"17495","1144 LOXFORD TER","R038",5369.66,"SILVER SPRING","20901","MD",2,-77.01920087,39.03671512
"17496","10601 INWOOD AVE","R038",4501.53,"SILVER SPRING","20902","MD",1,-77.03547317,39.03030154
"17497","7715 RADNOR RD","R038",10414.97,"BETHESDA","20817","MD",9,-77.11784444,38.9871322
"17498","8501 W HOWELL RD","R038",14481.02,"BETHESDA","20817","MD",1,-77.13587615,38.99510968
"17499","4429 BENDER CT","R042",4255.47,"BURTONSVILLE","20866","MD",20,-76.91836651,39.09961981
"17500","18435 HONEYLOCUST CIR","R042",4118.46,"GAITHERSBURG","20879","MD",3,-77.16998449,39.15826011
"17501","1 GARDENIA CT","R042",5095.2,"GAITHERSBURG","20879","MD",3,-77.17460187,39.15680395
"17502","18732 NATHANS PL","R042",3084.31,"GAITHERSBURG","20886","MD",14,-77.20008393,39.1607668
"17503","19606 STEWARTOWN TER","R042",5703.43,"GAITHERSBURG","20886","MD",1,-77.19706974,39.17815454
"17504","7424 MILLER FALL RD","R042",6822.78,"ROCKVILLE","20855","MD",3,-77.15139313,39.15039363
"17505","7420 MILL RUN DR","R042",5517.64,"ROCKVILLE","20855","MD",2,-77.1521689,39.14485956
"17506","7725 DEW WOOD DR","R042",7075.92,"ROCKVILLE","20855","MD",1,-77.15644351,39.14981511
"17507","12614 DALEWOOD DR","R038",4936.43,"SILVER SPRING","20906","MD",30,-77.065385,39.06263922
"17508","5303 TUSCARAWAS RD","R038",10015.01,"BETHESDA","20816","MD",1,-77.12825312,38.96069371
"17509","6402 WILMETT RD","R038",19218.52,"BETHESDA","20817","MD",1,-77.12910145,39.00843241
"17510","21611 NEW HAMPSHIRE AVE","R042",212.18,"BROOKEVILLE","20833","MD",23,-77.04261738,39.21157183
"17511","4508 WALSH ST","R076",378.78,"CHEVY CHASE","20815","MD",1,-77.09064448,38.97934124
"17512","23237 ROBIN SONG DR","R042",7795.53,"CLARKSBURG","20871","MD",2,-77.26355334,39.23892771
"17513","20304 CROWN RIDGE CT","R042",7522.32,"GERMANTOWN","20876","MD",1,-77.22640321,39.18939987
"17514","5219 SYMPHONY FOREST LN","R038",475.53,"NORTH BETHESDA","20895","MD",4,NA,NA
"17515","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17516","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17517","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17518","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17519","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17520","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17521","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17522","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17523","10026 STEDWICK RD","R042",1918.47,"GAITHERSBURG","20886","MD",22,NA,NA
"17524","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17525","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17526","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17527","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17528","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17529","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17530","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17531","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17532","10026 STEDWICK RD","R042",2129.52,"GAITHERSBURG","20886","MD",22,NA,NA
"17533","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17534","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17535","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17536","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17537","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17538","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17539","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17540","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17541","10026 STEDWICK RD","R042",2110.34,"GAITHERSBURG","20886","MD",22,NA,NA
"17542","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17543","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17544","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17545","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17546","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17547","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17548","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17549","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17550","10026 STEDWICK RD","R042",1899.28,"GAITHERSBURG","20886","MD",22,NA,NA
"17551","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17552","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17553","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17554","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17555","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17556","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17557","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17558","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17559","10026 STEDWICK RD","R042",1707.42,"GAITHERSBURG","20886","MD",22,NA,NA
"17560","10026 STEDWICK RD","R042",1918.47,"MONTGOMERY VILLA","20886","MD",22,NA,NA
"17561","10026 STEDWICK RD","R042",1918.47,"MONTGOMERY VILLA","20886","MD",22,NA,NA
"17562","10026 STEDWICK RD","R042",1918.47,"MONTGOMERY VILLA","20886","MD",22,NA,NA
"17563","10026 STEDWICK RD","R042",1918.47,"MONTGOMERY VILLA","20886","MD",22,NA,NA
"17564","10026 STEDWICK RD","R042",1918.47,"MONTGOMERY VILLA","20886","MD",22,NA,NA
"17565","10026 STEDWICK RD","R042",1918.47,"MONTGOMERY VILLA","20886","MD",22,NA,NA
"17566","10026 STEDWICK RD","R042",1918.47,"MONTGOMERY VILLA","20886","MD",22,NA,NA
